0,0,0
244,244,0.49999237048905165
243,243,0.49999237048905165
243,243,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
243,243,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
243,243,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
243,243,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
243,243,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
244,244,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
245,245,0.49999237048905165
246,246,0.49999237048905165
